track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4ESkWmp6wJZhSQ64KBzYju,Upchurch,King of Dixie,Radio Jam,42,199466,1,0.465,0.612,9,-9.803,1,0.0529,0.304,0.0,0.0407,0.282,79.814,4.0,country
5IfdDiOJitysgex3qEL0bn,Bleu Edmondson,Southland,$50 Dollars and a Flask of Crown,43,205826,0,0.748,0.695,4,-7.755,1,0.0358,0.215,0.000264,0.246,0.876,114.927,4.0,country
4mbwslolhrTX8PlqGmZ8WE,Riley Green,We Out Here: Live,Dixieland Delight - Live,42,330939,0,0.254,0.909,1,-6.556,1,0.0713,0.00112,0.000334,0.925,0.437,94.32,4.0,country
7lw7DXpbGG8tQFJYRpt2jH,Crashville,PØBEL,PØBEL,42,196578,0,0.558,0.742,9,-6.764,1,0.0287,0.0132,4.48e-06,0.0817,0.809,152.014,4.0,country
1esj1LFgfyFRbU5brtALfE,Reckless Kelly,The Day,Crazy Eddie's Last Hurrah,43,205253,0,0.53,0.87,7,-6.488,1,0.0936,0.0146,6.84e-06,0.367,0.735,147.877,4.0,country
4smdDxU927wqJsaNr8RkTc,Cody Johnson,Gotta Be Me,Chain Drinkin',42,189760,0,0.575,0.793,2,-4.954,1,0.0426,0.199,0.0,0.0818,0.817,166.099,4.0,country
2A3h00rEz4kKkSkW9Pg0N6,Adam Calhoun;Big Murph,The Throne,Shut Up,43,153076,1,0.837,0.654,0,-5.148,0,0.16,0.0771,0.0,0.432,0.292,138.007,4.0,country
0fzmhN3dop77DGQmcsi5MJ,Upchurch,Creeker,Bells,42,203882,1,0.528,0.795,1,-5.093,1,0.039,0.00458,0.000264,0.125,0.539,166.007,4.0,country
0DAMv2If2x4wHf7q7MZQna,Tomgang,Ei tid e forbi,Ei tid e forbi,43,226942,0,0.647,0.809,9,-6.97,1,0.0267,0.00781,4.18e-05,0.237,0.665,99.975,4.0,country
4ARjGTiLzJ9KZQMKdb6txM,Upchurch,Everlasting Country,Roots Run Deep,42,213525,0,0.535,0.64,7,-3.055,1,0.0286,0.28,1.29e-05,0.101,0.388,120.03,4.0,country
1Gqa68jG8OUsQg4DaWRH5m,High Valley,Easy Country,I Be U Be,0,213093,0,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.415,126.035,4.0,country
66cOmJrHcs5jBDLisQ6Olx,High Valley,Cozy Country,I Be U Be,0,213093,0,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.415,126.035,4.0,country
6vQl2D1iDIdCusSo1l8iwJ,Upchurch,Creeker,Spotlight,42,172663,1,0.432,0.692,10,-6.539,1,0.0337,0.000363,0.0,0.149,0.373,171.999,4.0,country
3Nvh2G6LziUGKAGF7YBFfq,Cody Johnson,Cowboy Like Me,Hurtin',41,243040,0,0.487,0.821,0,-4.221,1,0.0406,0.0407,0.0,0.272,0.539,139.957,4.0,country
5kZNc9sXkpD2BFipxNaTgX,High Valley,Good Times Country,Roads We've Never Taken,0,197133,0,0.627,0.962,5,-4.942,0,0.0574,0.0111,2.43e-06,0.204,0.559,120.017,4.0,country
1G7VT3YnG7u9QHDtnjP7G0,High Valley,Country Road Songs,River's Still Running,0,189773,0,0.542,0.795,0,-5.662,1,0.0262,0.0251,0.0,0.122,0.476,85.951,4.0,country
0xjKyw8MYQY33BlY9bvqCS,Rotlaus,På vei,Ei runde til,43,236520,0,0.608,0.832,4,-5.38,0,0.0237,0.0153,1.07e-05,0.179,0.525,102.99,4.0,country
3ExeJTj9YrWpb5AktkkpuY,High Valley,Country Car Hits,River's Still Running,0,189773,0,0.542,0.795,0,-5.662,1,0.0262,0.0251,0.0,0.122,0.476,85.951,4.0,country
63UqEB9MMwqGdFqj2hRon2,High Valley,Laidback Country,I Be U Be,0,213093,0,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.415,126.035,4.0,country
4VWH58O5XUjPRDcU3KBUUJ,High Valley,New Country,River's Still Running,0,189773,0,0.542,0.795,0,-5.662,1,0.0262,0.0251,0.0,0.122,0.476,85.951,4.0,country
5lG3i1d8SozygnpVfbEsAg,Byting,Byting,Huldersølv,43,164088,0,0.701,0.637,1,-6.857,0,0.0265,0.243,0.0,0.0934,0.865,112.023,4.0,country
1a0ro0Q0fbLkGTMucWgFTb,Bailey Zimmerman,Change,Small Town Crazy,43,162352,0,0.502,0.877,7,-2.847,1,0.0746,0.0129,0.0,0.244,0.696,170.123,4.0,country
4gTyrZ0cv1J5YZgNQiNyN4,Corey Smith,Outtakes from the Georgia Theatre,F*** the Po-Po,41,347666,0,0.481,0.468,2,-11.315,1,0.0605,0.817,0.0,0.933,0.443,112.981,4.0,country
2PGYNCB7e3bC7AP0WMJiUI,Music Travel Love,"Take Me Home, Country Roads (Acoustic)","Take Me Home, Country Roads (Acoustic)",58,193055,0,0.703,0.316,10,-8.779,1,0.0332,0.736,0.0,0.222,0.645,94.03,4.0,country
2Xb6wJYGi0QXwURw5WWvI5,Gerry Rafferty,City to City,Right Down the Line,74,267773,0,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,4.0,country
5eQtR62IZ8P8qZM2pSD9Ip,Shania Twain,Up! (Red and Green Versions),Forever And For Always,59,283000,0,0.469,0.722,6,-4.806,1,0.0326,0.232,0.0,0.123,0.529,85.984,4.0,country
6pMnEX2iBcqQtUyIl1L6Oo,Alan Jackson,Precious Memories,What A Friend We Have In Jesus,51,136493,0,0.449,0.174,2,-12.56,1,0.0292,0.903,0.0,0.124,0.288,143.37,4.0,country
6foY66mWZN0pSRjZ408c00,Morgan Wallen,If I Know Me,Whiskey Glasses,81,234346,0,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,4.0,country
1XazlqB4YAtvouCmJPWXlM,Brett Eldredge,Illinois,Wanna Be That Song,61,236226,0,0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.334,144.065,4.0,country
7FCthfxjvvXyukvP1dULIW,Shania Twain,Greatest Hits,You're Still The One - Remixed/Remastered 2004,62,194866,0,0.545,0.597,3,-5.748,1,0.0336,0.3,0.0,0.0783,0.559,133.678,4.0,country
7mldq42yDuxiUNn08nvzHO,Sam Hunt,Body Like A Back Road,Body Like A Back Road,72,165386,0,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,4.0,country
03fT3OHB9KyMtGMt2zwqCT,Luke Bryan,Crash My Party,Play It Again,75,226866,0,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,4.0,country
6Zyz8lsnMFpIrCTuvGurCB,Eagles,Hotel California (2013 Remaster),New Kid in Town - 2013 Remaster,67,304925,0,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,4.0,country
0f1svjHSiaCJif6noKKVHa,Hunter Hayes,Hunter Hayes (Encore),Wanted,56,228840,0,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,4.0,country
3LLezpquftwn7QI1rYIovM,Avery Anna,Narcissist,Narcissist,64,154026,0,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4.0,country
6lyKOW0FNW6aAZdKVgoM8m,Alan Jackson,Good Time,Good Time,71,306773,0,0.652,0.767,9,-10.445,1,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,4.0,country
3rLEBpW17OHOovVl0kcFKZ,Kelsea Ballerini,SUBJECT TO CHANGE,MUSCLE MEMORY,66,211843,0,0.596,0.786,8,-4.782,1,0.0391,0.00715,0.0,0.192,0.788,93.959,4.0,country
2i84vfr3fIZUMAp61JZfKf,Don Williams,Yellow Moon,Stay Young,47,187613,0,0.77,0.482,5,-12.726,1,0.026,0.729,0.00983,0.0725,0.707,88.972,4.0,country
0qkdE1C0ufnUISKwhg8Wh6,Lady A,Ocean,What If I Never Get Over You,64,206597,0,0.576,0.724,0,-5.147,1,0.0274,0.016,0.0,0.107,0.34,93.029,4.0,country
5vXsj8L4DK1gGQ43BBG028,Kenny Rogers;Sheena Easton,We've Got Tonight,We've Got Tonight,66,234560,0,0.543,0.227,8,-11.247,1,0.0298,0.767,4.29e-05,0.103,0.292,123.548,4.0,country
3RkQ3UwOyPqpIiIvGVewuU,Bob Dylan,Bringing It All Back Home,Mr. Tambourine Man,64,330533,0,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,4.0,country
5fdhThPDe6jQQDqCyWrdAn,Dolly Parton,Jolene (Expanded Edition),Jolene,70,161533,0,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,4.0,country
2TjnCxxQRYn56Ye8gkUKiW,Eagles,Desperado (2013 Remaster),Desperado - 2013 Remaster,68,213712,0,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,4.0,country
5sp2ZYNA1EwmC6CA3CGxiq,Music Travel Love,"Covering the World, Vol. 1",When You Say Nothing at All (Live in Nashville),58,215850,0,0.717,0.397,8,-8.614,1,0.0269,0.743,0.0,0.112,0.48,94.072,4.0,country
47sNDR69VgN2NboGRc9Yyo,Zach Bryan,Open the Gate,Late July,42,178019,0,0.532,0.354,2,-8.938,1,0.0504,0.736,0.0,0.11,0.419,151.266,4.0,country
6CsGmt0gpkobJSVqLqBQLj,Aaron Watson,Real Good Time,Barbed Wire Halo,41,265266,0,0.546,0.383,9,-8.18,1,0.032,0.403,0.0,0.0924,0.372,113.673,3.0,country
1IC1rnzhDBXWkB20bHly9G,Upchurch,Creeker 2,Hillbilly Psycho,41,250218,1,0.488,0.737,4,-6.782,1,0.0941,0.0131,0.0,0.349,0.272,147.676,4.0,country
6nfSAz7ObIqNHTKPmVjy7c,Stoney LaRue,Velvet,Look At Me Fly,41,292386,0,0.532,0.821,7,-5.126,1,0.0323,0.0553,0.0014,0.113,0.368,118.464,4.0,country
6oDihOuvOytAzuQt3SMDHk,Koe Wetzel,Sellout,SideChick,41,197905,0,0.497,0.366,11,-9.219,1,0.0255,0.33,0.0,0.0907,0.139,87.53,4.0,country
2PGKzBxAvi1KOn9pSpHZcx,Upchurch,River Rat,Busy,41,182050,1,0.806,0.873,1,-4.787,1,0.243,0.00872,0.0,0.0897,0.705,140.031,4.0,country
78vTiLFfciZ5kiryzaWFbk,Vassendgutane,Ungkar med dobbelseng,Hjortejakt,43,240546,0,0.62,0.828,7,-4.74,1,0.0251,0.0658,0.0,0.293,0.766,107.562,4.0,country
2tEMqkUo0QCtGOyUATJRxZ,Upchurch,River Rat,Don't Come Knockin,41,204012,1,0.67,0.717,11,-7.688,1,0.111,0.00406,0.0,0.166,0.313,129.973,4.0,country
6h5hwJ9ZfFZ81JqBjhgLwe,Too Far Gone,Bæst I Test,Kæm Tok Ho Me Sæ,44,186453,0,0.545,0.621,0,-7.598,1,0.0289,0.159,3.85e-05,0.292,0.339,170.199,4.0,country
1JswREP8dKSYnAgGcDx2TP,Avery Anna,Never Leave - Country Magic,Narcissist,0,154026,0,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4.0,country
59t4K6bhYE1AhYreLD4ULB,Spelloppmaker,Langt Herifrå,Langt Herifrå,42,264408,0,0.547,0.676,0,-5.721,1,0.0336,0.498,0.0,0.147,0.149,119.97,4.0,country
5UStrdTMXC3qwEQSEv1HWo,Plumbo,Gamle helter,Gamle helter,44,208615,0,0.686,0.797,7,-5.527,1,0.0288,0.0184,0.0,0.345,0.854,130.007,4.0,country
6kw5rCgHgarcLUVQ3ObU7F,Kenny Chesney;Jimmy Buffett,Songs for the Saints,Trying to Reason With Hurricane Season (with Jimmy Buffett),40,249652,0,0.738,0.503,2,-10.876,1,0.0309,0.613,1.16e-05,0.1,0.556,121.914,4.0,country
61F4Rp4Kh9jQZxO9B5KDDJ,Cayouche,Un vieux hippy,La chaîne de mon tracteur,41,144240,0,0.603,0.198,2,-19.179,1,0.0319,0.952,0.000146,0.0999,0.734,98.548,4.0,country
41fQMNPgj3QnyAFJhEepKx,Gunnar & The Grizzly Boys,Standard American,Standard American,43,209053,0,0.72,0.922,11,-4.827,0,0.113,0.0323,0.0,0.452,0.687,93.004,4.0,country
5pz84AeaQR6cwS1TAnK32u,Salebarbes,Live au Pas Perdus,Marcher l'plancher - Live,42,179131,0,0.401,0.659,0,-7.259,1,0.0678,0.184,9.56e-05,0.822,0.787,81.612,4.0,country
2NhyinfLxEiqsgFT814tgM,Ashley Monroe,New Country,Hands On You,0,232186,0,0.356,0.417,9,-8.91,0,0.038,0.0313,1.36e-05,0.155,0.316,190.414,4.0,country
1YKTp5PVGuOSivCw5x3IQM,Koe Wetzel,Sellout,Lubbock,42,179704,1,0.562,0.948,6,-3.89,1,0.0359,0.0323,0.0,0.369,0.94,106.021,4.0,country
5bssn5TFInaosqvW4GQJC8,Riley Green,Hell Of A Way To Go (Acoustic),Hell Of A Way To Go,41,166133,0,0.481,0.74,6,-4.672,1,0.0277,0.0262,0.0,0.157,0.669,150.053,4.0,country
5lCI0WJto9UU4235xaHE4y,Tomgang,Ein Anleggsslusk,Ein Anleggsslusk,42,254559,0,0.563,0.653,9,-7.328,1,0.0464,0.068,0.000357,0.374,0.613,164.048,4.0,country
23qRa5APj2X7llu4151g39,Salebarbes,Gin à l'eau salée,Gagner sa vie,41,172954,0,0.602,0.875,4,-5.643,1,0.0422,0.291,0.0,0.386,0.977,145.932,4.0,country
0jmHIDi5pCbtTuvM9t323L,Ashley Monroe,Country Christmas Time,Tennessee Christmas,0,253520,0,0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-05,0.193,0.423,96.004,4.0,country
6saUNa3bf6yNLPs2oYKu2T,Ashley Monroe,Country Holiday,Tennessee Christmas,0,253520,0,0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-05,0.193,0.423,96.004,4.0,country
7h3rVSwqhTiFiysLcVlR4S,Ashley Monroe,Happy Country Christmas,Tennessee Christmas,0,253520,0,0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-05,0.193,0.423,96.004,4.0,country
3I4WFddKpe2PGZWFh7f10J,Russell Dickerson,Yours,Yours,67,216960,0,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,4.0,country
0stPNUkU1LZnvxIcfrKnEZ,Carrie Underwood;Ludacris,The Champion,The Champion,59,223998,0,0.663,0.875,6,-3.301,1,0.183,0.0821,0.0,0.124,0.51,91.056,4.0,country
29zZmiBDLykYYTj7RN6VhV,Megan Moroney,Tennessee Orange,Tennessee Orange,78,223119,0,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,3.0,country
1LM5zQv5pBKPyO7rm7Uz6U,Maren Morris,HERO (Deluxe Edition),My Church,69,197930,0,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4.0,country
3aKAdHDxhYu2gpbQMYSEkv,Collin Raye,Love Songs,"Love, Me",56,231626,0,0.6,0.242,0,-12.63,1,0.031,0.697,0.0,0.128,0.3,106.616,4.0,country
4TnUKixNWMfajncgdSwFoi,George Strait,Strait From The Heart,Amarillo By Morning,70,173466,0,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,4.0,country
5N1OpDajUX3bIMiDEVEK0U,Kelsea Ballerini,Unapologetically,I Hate Love Songs,43,191186,0,0.385,0.446,11,-7.806,1,0.0298,0.247,0.0,0.189,0.401,179.94,3.0,country
5fjoMV6IwPKFsmm0LQuv0m,David J,Lost My Heartbreak,Lost My Heartbreak,61,157213,0,0.56,0.802,11,-5.428,1,0.0373,0.0863,0.0,0.116,0.423,103.059,3.0,country
5EOoMWIB9iK4ZpcSex9Ec7,Bob Seger,Stranger In Town,Old Time Rock & Roll,74,194146,0,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4.0,country
7Fq9RwQxSn3kW85PrDUf0M,Brooks & Dunn,#1s ... and then some,Boot Scootin' Boogie,71,198226,0,0.656,0.817,11,-4.296,0,0.0435,0.22,0.0,0.304,0.862,130.448,4.0,country
0pdfN7nOHMYmKykzu1cyfm,Shania Twain,The Woman In Me,Any Man Of Mine,73,246760,0,0.592,0.725,8,-8.698,1,0.0412,0.207,0.0,0.148,0.784,78.235,4.0,country
20hTmPgYgVWwtVgrSr3VFH,Tyler Childers,Bottles and Bibles,Silence,42,125413,0,0.502,0.301,7,-12.496,1,0.0315,0.835,9.95e-05,0.34,0.261,126.898,3.0,country
5J4FuE4WdDIbwPfmzHa3zB,Randall King,New Country Hits,You in a Honky Tonk,0,183570,0,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4.0,country
2cX9ntBh6nimzl0lVxniaU,Randall King,Country Car Hits,You in a Honky Tonk,1,183570,0,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4.0,country
6hBGEEaHNrjGs6lZkyw5SH,Randall King,Country Road Songs,You in a Honky Tonk,0,183570,0,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4.0,country
4gvea7UlDkAvsJBPZAd4oB,Don Henley,Building The Perfect Beast,The Boys Of Summer,77,288733,0,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,4.0,country
5M8goiFYynmNxhueYW6grR,Blake Shelton;Gwen Stefani,Fully Loaded: God's Country,Nobody But You (Duet with Gwen Stefani),66,194866,0,0.463,0.653,0,-5.515,1,0.0273,0.111,0.000136,0.172,0.233,143.912,4.0,country
3wFbZ4cXhidu6UCZfV1LNf,Randall King,Oklahoma Smokeshow - Breakout Country,You in a Honky Tonk,0,183570,0,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4.0,country
6a3gDZh0NcXWiF6kseRpTh,Stoney LaRue,Us Time,Empty Glass,41,246373,0,0.593,0.581,7,-7.415,1,0.0249,0.548,0.000202,0.108,0.256,100.035,4.0,country
689hKgiURfX5545kFXcI2l,Randall King,Never Leave - Country Magic,You in a Honky Tonk,0,183570,0,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4.0,country
0F0Hu3MIenJyvk7rdt00L4,Upchurch,Supernatural,Who,41,168797,1,0.853,0.791,2,-9.402,1,0.246,0.0942,0.0,0.388,0.596,117.039,4.0,country
6dHDRVGS5ebUVo9Yrr7XJ5,Avery Anna,New Country Hits,Narcissist,0,154026,0,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4.0,country
2gWB4eoiiGtPTPGrvIKDUf,Avery Anna,New Country,Narcissist,0,154026,0,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4.0,country
55ozcvNq4CYnpWRR1Ma7F0,Avery Anna,Laidback Country,Critic,0,191493,0,0.529,0.467,8,-4.663,1,0.0263,0.23,0.0,0.0922,0.24,132.09,4.0,country
6J29756CWuq2ryDATYgDCa,Avery Anna,Easy Country,Critic,0,191493,0,0.529,0.467,8,-4.663,1,0.0263,0.23,0.0,0.0922,0.24,132.09,4.0,country
6SLQTs6vHo5aZrKLukqvnk,BEIST,Bøgdafest,Bøgdafest,42,161880,0,0.712,0.844,0,-5.052,1,0.103,0.146,0.0,0.138,0.679,140.063,4.0,country
5GBmbWZnre6mK9kCpv1ZEZ,Jameson Rodgers,In It for the Money - EP,Some Girls,40,184893,0,0.429,0.831,8,-5.108,1,0.0473,0.0781,0.0,0.312,0.348,167.984,4.0,country
17BbQod6UjEVSU4TC9lPwL,Avery Anna,Burn Burn Burn - Hot Country Hits,Narcissist,0,154026,0,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4.0,country
23auRivC8Z0CB4nS84sDiW,Hellbillies,Niende,Råka tå ei pil,44,253679,0,0.306,0.771,0,-6.162,1,0.0352,0.00416,0.0,0.114,0.348,176.529,4.0,country
580IxrAL0g17NvFQiyEKrL,Randall King,Hideaway - New Boots,Baby Do,0,206539,0,0.674,0.86,7,-5.498,1,0.033,0.00469,0.00345,0.115,0.637,116.05,4.0,country
167w1B4J7ntKYx7OlZNsI4,Avery Anna,Hideaway - New Boots,Narcissist,0,154026,0,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4.0,country
7m5AlHcLKi5KRZjH5B38RM,Randall King,New Country,Baby Do,0,206539,0,0.674,0.86,7,-5.498,1,0.033,0.00469,0.00345,0.115,0.637,116.05,4.0,country
79YGRx3inck94sMnnsR3ra,Upchurch,Same Ol Same Ol,Different Cloth,40,149998,0,0.615,0.737,7,-4.084,1,0.0268,0.00357,8.75e-06,0.0995,0.629,89.99,4.0,country
7DcwXqqkkUXRbkyqTrjnwF,Frankie Ballard,New Country,Sunshine & Whiskey,0,182400,0,0.67,0.737,9,-6.794,1,0.0434,0.223,0.0,0.325,0.753,92.958,4.0,country
1JvF1A4iFynnOyvb8WKl6v,Jon Pardi,Write You A Song,Empty Beer Cans,40,209053,0,0.645,0.83,9,-4.39,1,0.0452,0.0192,0.0,0.18,0.471,99.965,4.0,country
0E03JK89NfbKmXpjxyF4pV,Randall King,Happy Country Christmas,I Only Want You for Christmas,0,207677,0,0.621,0.844,7,-5.238,1,0.0496,0.0384,2.23e-05,0.0709,0.478,147.983,4.0,country
2eWFxHnEFuRudme41Er4ef,The Oak Ridge Boys,Christmas Only: The Timeless Classic Collection,The Angels Must Have Cried,0,170040,0,0.205,0.443,5,-9.936,1,0.0326,0.985,0.0463,0.103,0.269,87.914,4.0,country
6B8LH8uVk3m4MyiuqZ5H7a,Avery Anna,Oklahoma Smokeshow - Breakout Country,Narcissist,0,154026,0,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4.0,country
7w8PssLb3yPar3EcnStos3,Randall King,Burn Burn Burn - Hot Country Hits,Baby Do,0,206539,0,0.674,0.86,7,-5.498,1,0.033,0.00469,0.00345,0.115,0.637,116.05,4.0,country
5FmALWOtlwXn4clL4i8IPQ,Upchurch,Son of the South,Vibes,41,202153,1,0.898,0.518,1,-10.12,1,0.0526,0.0267,0.00936,0.132,0.307,129.973,4.0,country
6Lo21kYgNY0ASua2c4aQvN,BEIST,Dans som en idiot,Råne-Ræser,42,194170,0,0.715,0.649,4,-8.077,0,0.0286,0.639,0.000339,0.491,0.722,105.058,4.0,country
5hy7nPUIveNGkYEesMv0Is,Robert Earl Keen,Cowboys Don't Cry,Cowboys Don't Cry,40,189657,0,0.681,0.564,7,-6.692,1,0.0448,0.42,0.0,0.098,0.42,88.951,4.0,country
7MqKRP6kv3YkMD6xTk8zTa,Randall King,Country Holiday,I Only Want You for Christmas,0,207677,0,0.621,0.844,7,-5.238,1,0.0496,0.0384,2.23e-05,0.0709,0.478,147.983,4.0,country
0lRtPuJoG47Mhm6a69Uewk,Rotlaus,På vei,På vei,42,279240,0,0.467,0.789,7,-6.404,1,0.029,0.0235,6.21e-06,0.128,0.351,87.958,4.0,country
0nYYvSzTI0vM8WBuZbMHE9,Juice Newton,Country Greats - Juice Newton,Queen Of Hearts,41,207293,0,0.647,0.821,2,-11.312,1,0.0535,0.564,0.000629,0.235,0.969,169.131,4.0,country
6DCXwlDxgCDXEFWlNEgWoj,Rotlaus,Når vi to blir en,Når vi to blir en,42,215000,0,0.558,0.898,7,-5.324,1,0.0301,0.0096,0.0,0.38,0.737,87.015,4.0,country
3Brvbk03WC7yu1LgKwWG3L,Salebarbes,Gin à l'eau salée,Gin à l'eau salée,41,187982,0,0.494,0.966,5,-5.578,1,0.0724,0.0158,0.0,0.178,0.566,172.281,4.0,country
6WnSqAp4o9ii13vVk4iM1t,Sawyer Brown,Best Of,Some Girls Do,40,194320,0,0.64,0.852,2,-6.406,1,0.028,0.0907,0.0,0.151,0.903,139.949,4.0,country
7plI8XMJN3vIlPpSQAeIuR,Upchurch,Creeker,Blow My Smoke,41,202866,1,0.449,0.848,4,-5.584,0,0.0669,0.0152,0.0,0.882,0.643,150.039,4.0,country
0Npdhq5RUQ3C5clbzOZmtQ,Lasse Stefanz,I ett fotoalbum,I ett fotoalbum,42,181946,0,0.593,0.555,0,-9.865,1,0.0254,0.483,0.0,0.0937,0.648,81.986,4.0,country
5IgjP7X4th6nMNDh4akUHb,Chris Brown,Indigo (Extended),Under The Influence,96,184613,1,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,4.0,dance
3nqQXoyQOWXiESFLlDF1hG,Sam Smith;Kim Petras,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),100,156943,0,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,4.0,dance
5nCthAh3jt4xKuLJAifAaR,Katy Perry,Harleys In Hawaii,Harleys In Hawaii,73,185815,0,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,4.0,dance
48QmG1dfvMuYLxMPt7KSRA,Sean Paul;Dua Lipa,Mad Love The Prequel,No Lie,83,221176,0,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,4.0,dance
7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers;Halsey,Closer,Closer,84,244960,0,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4.0,dance
0lYBSQXN6rCTvUZvg9S0lU,DJ Snake;Justin Bieber,Encore,Let Me Love You,84,205946,0,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4.0,dance
3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,Strawberries & Cigarettes,82,201538,0,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,4.0,dance
5nujrmhLynf4yMoMtj8AQF,Dua Lipa;DaBaby,Future Nostalgia,Levitating (feat. DaBaby),85,203064,0,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4.0,dance
4uUG5RXrOk84mYEfFvj3cK,David Guetta;Bebe Rexha,I'm Good (Blue),I'm Good (Blue),98,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4.0,dance
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,"thank u, next",7 rings,84,178626,1,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4.0,dance
2P91MQbaiQOfbiz9VqhqKQ,Lauv,I met you when I was 18. (the playlist),I Like Me Better,83,197436,0,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,4.0,dance
5cF0dROlMOK5uNZtivgu50,Charlie Puth,Voicenotes,Attention,83,208786,0,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4.0,dance
35mvY5S1H3J2QZyna3TFe0,Ariana Grande,Positions,positions,85,172324,1,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,dance
6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Planet Her,Woman,88,172626,1,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4.0,dance
7ef4DlsgrMEH11cDZd32M6,Calvin Harris;Dua Lipa,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),89,214846,0,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4.0,dance
